NAME:,walk_1_2,,
62.164,-1.67,0.55,-12.26
62.247,-0.88,0.84,-13.76
62.338,0.42,-0.22,-15.32
62.424,0.95,-1.26,-13.19
62.488,0.95,-1.26,-13.19
62.575,0.95,-1.26,-13.19
62.66,0.95,-1.26,-13.19
62.726,0.95,-1.26,-13.19
62.809,0.95,-1.26,-13.19
62.899,0.95,-1.26,-13.19
62.96,0.95,-1.26,-13.19
63.063,1.91,-2.6,-12.3
63.125,1.5,-2.09,-10.5
63.206,2.16,-1.86,-11.14
63.295,2.16,-1.86,-11.14
63.386,2.16,-1.86,-11.14
63.476,2.16,-1.86,-11.14
63.537,2.16,-1.86,-11.14
63.619,2.16,-1.86,-11.14
63.71,2.16,-1.86,-11.14
63.775,2.16,-1.86,-11.14
63.832,1.52,-1.75,-10.76
63.922,1.07,-1.49,-10.88
64.019,1.12,-1.8,-11.32
64.107,1.12,-1.8,-11.32
64.175,1.12,-1.8,-11.32
64.261,1.12,-1.8,-11.32
64.35,1.12,-1.8,-11.32
64.437,1.12,-1.8,-11.32
64.529,1.12,-1.8,-11.32
64.623,1.12,-1.8,-11.32
64.69,0.61,-1.9,-11.4
64.758,-0.07,-1.8,-11.65
64.841,-0.72,-1.36,-11.49
64.931,-0.72,-1.36,-11.49
65.025,-0.72,-1.36,-11.49
65.09,-0.72,-1.36,-11.49
65.177,-0.72,-1.36,-11.49
65.263,-0.72,-1.36,-11.49
65.325,-0.72,-1.36,-11.49
65.412,-0.72,-1.36,-11.49
65.475,-0.35,-1.16,-11.56
65.565,0.29,-0.85,-10.9
65.659,0.94,-0.54,-10.68
