NAME:,run_1_1,,
62.485,-5.14,-11.81,4.3
62.541,-5.14,-11.81,4.3
62.596,-5.14,-11.81,4.3
62.676,-5.14,-11.81,4.3
62.773,-5.24,-11.96,3.77
62.853,-2.89,-9.85,5.1
62.935,-2.63,-9.85,6.88
63.022,-2.63,-9.85,6.88
63.113,-2.63,-9.85,6.88
63.203,-2.63,-9.85,6.88
63.266,-2.63,-9.85,6.88
63.35,-2.63,-9.85,6.88
63.436,-2.63,-9.85,6.88
63.517,-2.63,-9.85,6.88
63.6,-2.67,-10.59,8.03
63.686,-1.83,-8.9,4.88
63.741,-3.03,-8.9,4.07
63.808,-3.03,-8.9,4.07
63.891,-3.03,-8.9,4.07
63.981,-3.03,-8.9,4.07
64.072,-3.03,-8.9,4.07
64.157,-3.03,-8.9,4.07
64.245,-3.03,-8.9,4.07
64.34,-3.03,-8.9,4.07
64.409,-3.18,-11.51,4.33
