NAME:,walk_5_1.csv,,
54.882996,7.14,0.04,-0.16
54.95398,8.16,-1.77,-0.47
55.025024,9.96,-0.59,-0.75
55.09601,13.73,-0.75,0.12
55.166992,12.4,1.73,4.63
55.237976,7.69,-4.24,1.96
55.30902,9.61,-5.22,3.02
55.380005,8.2,-2.63,1.14
55.45099,7.22,1.02,2.35
55.522034,8.28,-0.43,-0.04
55.593018,8.67,0.55,0.78
55.664,10.4,-0.78,1.22
55.734985,8.94,0.47,5.1
55.80603,11.61,-2.82,-1.49
55.877014,9.96,-2.9,8.94
55.947998,9.92,0.71,1.1
56.018982,8.71,0.78,2.79
56.090027,6.94,-3.73,-0.63
56.16101,7.96,-0.24,1.69
56.231995,7.61,-0.39,-1.06
56.30298,10.63,-0.04,-3.8
56.374023,13.53,0.75,-1.18
56.445007,12.08,-1.88,3.96
56.51599,3.06,0.27,1.84
56.586975,9.53,-5.73,3.14
56.65802,8.32,-1.29,-0.47
56.729004,8.2,0.27,1.26
56.799988,8.04,-0.08,-0.16
56.871033,8.75,0.31,0.78
56.942017,9.3,-1.26,-0.86
57.013,11.22,-1.33,3.06
57.083984,10.51,-1.49,4.51
57.15503,10.67,-3.96,8.36
57.226013,8.36,3.1,1.61
57.296997,7.57,-0.43,2.59
57.36798,7.34,-3.53,-0.39
57.439026,8.47,0.16,2.24
57.51001,7.88,0.04,0.12
57.580994,10.24,-0.55,0.04
57.651978,12.47,3.02,-3.53
57.723022,10.79,-2.75,4.2
57.794006,1.69,-0.78,4.39
57.86499,11.61,-3.02,1.57
57.935974,7.73,-3.84,1.02
58.00702,7.1,-1.61,2.28
58.078003,8.28,0.43,0.43
58.148987,8.87,0.31,1.92
58.22003,9.73,-1.18,1.29
58.291016,10,-0.55,1.22
58.362,11.53,-2.04,4.43
58.432983,9.96,-2.47,8.9
58.50403,10.63,1.26,0.43
58.575012,8.87,0.63,2.43
58.645996,6.32,-2.28,1.02
58.71698,7.96,-1.22,0.59
58.788025,8.16,-0.98,-1.53
58.85901,10.04,1.65,-1.33
58.929993,13.1,1.18,-2.55
59.000977,12.04,-6.35,3.3
59.07202,4.16,0.63,2.16
59.143005,9.81,-6.47,3.73
59.21399,8.36,-0.63,1.26
59.285034,8,0.71,1.92
59.356018,8.2,-1.53,0.35
59.427002,8.08,1.02,0.71
59.497986,10.28,-1.96,-0.55
59.56903,10.63,0.55,2.98
59.640015,12.12,0.04,-4.12
59.711,8.59,3.26,9.53
59.781982,10.16,-4.63,1.57
59.853027,9.57,0.86,2.39
59.92401,6.08,-2.71,-0.75
59.994995,8.51,-1.45,1.61
60.06598,8.24,-1.22,-0.67
60.137024,10.9,0.55,-0.59
60.208008,12.83,-0.24,-3.02
60.27899,11.65,-1.02,3.33
60.349976,4.47,-0.12,2.71
60.42102,11.14,-6.51,2.9
60.492004,8.71,-2.31,2.08
60.56299,7.65,0.82,1.96
60.634033,7.61,-0.39,0.47
60.705017,8.39,-0.31,0.27
60.776,9.69,-0.59,-2.59
60.846985,10.2,2.71,6.94
60.91803,11.49,-1.1,-3.88
60.989014,9.49,1.18,10.08
61.059998,11.18,-3.53,1.96
61.13098,8.59,2.63,0.63
61.202026,6.67,-4.12,3.26
61.27301,7.96,-0.63,0.63
61.343994,7.92,-0.78,-0.24
61.414978,10.12,0.43,-0.98
61.486023,10.94,-0.51,0
61.557007,12.16,0.31,5.3
61.62799,10.63,-4.47,2
61.698975,9.14,-3.41,2.75
61.77002,7.96,-1.77,1.06
61.841003,7.96,0.39,1.26
61.911987,8.32,-0.59,-0.16
61.983032,8.9,0.24,0.59
62.054016,8.39,-0.63,0.16
62.125,9.77,1.33,2
62.195984,11.22,0.24,-2.39
62.26703,10.36,0.9,9.92
62.338013,8.43,-5.14,4.55
62.408997,9.85,2.28,2.94
62.47998,7.02,0.94,1.26
62.551025,7.37,-1.65,-0.31
62.62201,7.81,-1.22,-0.78
62.692993,8.2,0.51,-0.24
62.763977,11.22,-1.37,1.65
62.835022,13.26,2.12,-2.43
62.906006,12.16,-6.35,1.69
62.97699,3.84,1.8,1.41
63.047974,7.88,-5.1,2.9
63.11902,7.65,0.39,0.35
63.190002,8.16,-0.67,1.1
63.260986,8.87,0.78,0.2
63.33203,8.9,0.63,-0.39
63.403015,9.45,-0.43,-1.41
63.474,11.38,-1.69,1.37
63.544983,9.96,-0.75,3.02
63.616028,9.06,-1.61,8.16
63.68701,10.63,1.69,0.63
63.757996,7.61,1.14,2.08
63.82898,7.37,-0.67,0.71
63.900024,8.12,0.51,-1.84
63.97101,7.96,-0.63,-1.18
64.04199,9.53,-0.67,-2.86
64.112976,13.18,-1.18,-1.06
64.18402,15.1,-4.79,5.96
64.255005,3.02,0.94,2.39
64.32599,9.41,-5.1,1.06
64.39703,8.08,-0.59,0.35
64.46802,8.67,-1.22,1.88
64.539,8.2,0,-0.08
64.609985,8.36,-0.27,1.37
64.68103,9.22,-0.24,0.27
64.752014,9.73,1.1,3.14
64.823,11.18,-1.18,-2.59
64.89398,10.51,2.39,12.55
64.96503,8.79,-6.39,2.9
65.03601,9.41,4.9,3.02
65.106995,6.67,-1.41,0.86
65.17798,8.39,-1.77,-0.2
65.24902,8.36,-0.16,0.63
65.32001,8.43,0.43,-1.37
65.39099,10.4,-0.04,0.82
65.461975,12.32,2.08,-2.28
65.53302,13.38,-6.98,5.88
65.604004,2.04,1.29,2.35
65.67499,10.83,-5.3,3.06
65.74603,7.92,-1.61,-0.16
65.81702,8.16,-0.43,2.16
65.888,8.59,0.08,0.98
65.958984,8.51,-0.75,1.29
66.03003,9.14,-0.24,-0.35
66.10101,9.02,0.12,2.2
66.172,10.71,-0.71,-0.43
66.24298,11.18,-1.29,8.39
66.314026,9.92,-6.9,3.41
66.38501,7.81,3.3,4.12
66.45599,7.1,-4.2,1.8
66.52698,9.65,-1.14,1.53
66.59802,8.79,-1.77,0.39
66.66901,8.16,-2.08,1.22
66.73999,8.9,-1.84,1.77
66.810974,9.81,-2.35,0.82
66.88202,9.65,-1.88,1.73
66.953,8.39,0.2,0
67.02399,9.45,-2.08,1.61
