"NAME:","run_4_1.csv"
"EXPERIMENT TIME:","05/06/2023 12:15 "
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","165"

"Time [sec]","ACC X","ACC Y","ACC Z"
"31.600006","-20.01","-17.85","20.01"
"31.670013","4.59","10.08","9.18"
"31.740005","-5.22","-14.98","-3.73"
"31.810013","19.65","-20.01","-19.61"
"31.880005","1.49","-14.83","7.34"
"31.950012","-5.41","1.37","-2.35"
"32.03","-11.02","1.14","1.73"
"32.100006","7.49","7.61","1.22"
"32.170013","-16.48","-10.83","4.04"
"32.240005","-4.35","-20.01","-3.92"
"32.310013","0.35","-13.77","11.14"
"32.380005","4.51","-3.61","-2.86"
"32.450012","-4.35","-9.65","4.31"
"32.520004","20.01","-20.01","0.47"
"32.59001","3.22","-20.01","4.59"
"32.670013","-6.16","-15.22","-1.96"
"32.740005","-5.92","-2.59","-1.53"
"32.810013","-2.59","1.96","-4.16"
"32.880005","-1.73","-4.82","0.31"
"32.950012","12.24","-20.01","-15.81"
"33.020004","6.94","-17.26","-7.77"
"33.09001","5.65","-3.45","-4.55"
"33.160004","8.87","-6.86","-7.49"
"33.23001","-0.04","2.35","-2.82"
"33.300003","-6.55","-8.98","11.06"
"33.37001","17.89","-20.01","-13.61"
"33.450012","-1.65","-14.47","5.06"
"33.520004","-3.26","-0.94","-12.59"
"33.59001","-1.33","4.86","3.18"
"33.660004","-1.29","2.51","3.77"
"33.73001","-3.61","-3.22","0.00"
"34.51001","-13.45","-2.04","2.20"
"34.58","-1.06","-14.95","1.88"
"34.65001","19.30","3.14","-16.00"
"34.72","2.79","3.06","-1.10"
"34.800003","-5.53","-15.97","-13.42"
"34.87001","17.06","-20.01","-13.81"
"34.940002","-0.86","-7.37","3.26"
"35.01001","-20.01","20.01","-16.44"
"35.08","-19.46","6.67","4.79"
"35.15001","-14.71","-17.46","10.40"
"35.22","3.96","-20.01","15.73"
"35.29001","-1.92","-5.53","3.06"
"35.36","20.01","-6.86","-11.85"
"35.430008","4.75","1.84","0.43"
"35.5","4.59","-17.14","-19.69"
"35.58","17.02","-20.01","-16.59"
"35.65001","4.35","-13.69","-6.00"
"35.72","-8.63","0.08","-5.22"
"35.79001","-8.79","1.77","-0.16"
"35.86","-1.22","-3.37","-2.79"
"35.930008","-8.20","-11.85","-10.00"
