NAME:,run_1_2.csv,,
23.26,-20.005568,2.863542,2.235916
23.34,3.530394,-3.059675,0.431493
23.42,-8.66908,0.156906,-11.728755
23.50,-19.456394,8.31604,-17.808878
23.58,-9.924331,14.906109,2.549729
23.67,-18.82877,-4.197247,5.217138
23.75,-7.217695,-2.275143,-6.903882
23.83,4.667965,-2.510503,-5.334818
23.91,-19.142582,6.982335,3.92266
23.99,-20.005568,1.176798,6.511616
24.07,7.139242,3.138128,-1.569064
24.15,-3.412714,-3.412714,-7.923774
24.23,-9.728197,0.627626,-20.005568
24.31,-1.647517,7.217695,1.96133
24.39,-11.571848,-2.785089,4.197247
24.48,-3.883434,-0.980665,-9.179025
24.56,2.981222,0.156906,-6.943109
24.64,-15.063015,1.137571,7.139242
24.72,-20.005568,1.686744,3.765754
24.80,1.608291,-1.176798,-1.372931
24.88,-4.864099,-1.882877,-10.002784
24.96,-20.005568,10.551956,-12.160246
25.04,-19.41717,5.334818,7.963
25.12,-10.002784,-5.962444,2.902768
25.20,-3.020448,-1.294478,-4.824872
25.29,-3.373488,-2.706636,-11.924888
25.37,-20.005568,-11.179583,0.706079
25.45,-15.729868,-2.902768,5.844764
25.53,4.354153,2.19669,-3.530394
25.61,-0.549172,3.295035,-9.492838
25.69,-19.456394,-15.376828,-5.609404
25.77,-20.005568,-1.255251,5.138685
25.85,-1.333704,2.549729,-6.23703
25.93,-0.392266,-4.236473,-7.413828
26.01,-3.687301,0.23536,-3.648074
26.10,-20.005568,-10.081236,5.177911
26.18,-14.356936,1.098345,-1.569064
26.26,-5.060232,6.11935,-12.395606
26.91,3.687301,-0.549172,-1.451384
26.99,-2.824315,1.019892,-10.04201
27.07,-6.550843,-0.11768,-5.88399
27.15,0.784532,8.355267,5.844764
27.23,-20.005568,-2.432049,4.511059
27.31,0.549172,-1.216025,-8.31604
27.39,2.471276,-1.84365,-8.904439
27.47,-20.005568,0,3.648074
27.55,-20.005568,1.922104,3.491168
27.63,5.060232,-2.471276,-0.274586
27.72,-6.629296,-2.07901,-9.767424
27.80,-15.376828,-5.76631,-7.060789
27.88,-19.770206,0.039227,3.334261
27.96,4.15802,-7.570734,-8.825986
28.04,1.059118,-2.118237,-4.589512
28.12,-5.570178,0.823759,2.235916
28.20,-20.005568,-10.120463,0.156906
28.28,-18.044237,4.471833,3.491168
28.36,0.392266,1.333704,-6.903882
28.44,-6.393936,-1.84365,-5.413271
28.53,-12.827099,-2.588956,-0.666852
28.61,-20.005568,-4.628739,12.630966
28.69,-7.806094,-1.255251,-7.217695
28.77,-1.84365,3.530394,-10.081236
28.85,-12.2387,-2.31437,-15.769094
28.93,-20.005568,-3.451941,2.667409
29.01,-7.649188,-0.823759,2.432049
29.09,0.431493,3.020448,-7.492281
29.17,-4.667965,-2.706636,-0.274586
29.25,-7.139242,3.608848,4.432606
29.34,-20.005568,-7.492281,12.59174
29.42,0.274586,-3.020448,-9.80665
29.50,3.92266,1.137571,-5.805537
29.58,-20.005568,8.865212,-10.865768
29.66,-18.358049,-2.118237,3.608848
29.74,-2.07901,-4.15802,-1.608291
29.82,1.176798,0.392266,-7.570734
29.90,-20.005568,8.041453,-19.848661
29.98,-10.120463,11.650301,2.863542
30.06,-13.807764,-5.256365,6.354709
30.15,2.19669,-5.76631,-8.159133
30.23,4.432606,-0.274586,-1.569064
30.31,-20.005568,-5.727084,-4.589512
30.39,-10.120463,-8.355267,3.765754
30.47,2.628182,1.294478,-3.020448
30.55,-3.059675,-3.687301,-7.453054
