"Name:","walk_1_1.csv"
"EXPERIMENT TIME:","06/06/2023 15:09"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","10"

"Time [sec]","ACC X","ACC Y","ACC Z"
"13.569946","-9.26","4.31","1.92"
"13.619995","-9.30","4.43","2.00"
"13.669922","-9.41","4.24","1.88"
"13.719971","-9.30","4.31","2.16"
"13.769897","-9.30","4.16","1.88"
"13.819946","-9.45","4.39","1.69"
"13.869995","-9.34","4.20","2.00"
"13.919922","-9.26","4.20","1.92"
"13.97998","-9.30","4.43","1.92"
"14.029907","-9.22","4.20","2.00"
"14.079956","-9.30","4.12","2.00"
"14.129883","-9.49","3.96","2.04"
"14.179932","-9.38","4.20","1.96"
"14.22998","-9.38","4.31","1.96"
"14.279907","-9.38","4.16","2.08"
"14.329956","-9.26","4.24","1.96"
"14.379883","-9.30","4.12","1.96"
"14.429932","-9.38","4.16","2.04"
"14.48999","-9.22","4.20","2.00"
"14.539917","-9.26","4.24","2.04"
"14.589966","-9.30","4.24","2.12"
"14.639893","-9.49","3.92","2.20"
"14.689941","-9.49","4.04","2.16"
"14.73999","-9.30","4.12","2.31"
"14.789917","-9.65","4.12","2.59"
"14.839966","-9.06","3.73","2.75"
"14.889893","-9.38","3.80","2.51"
"14.949951","-9.30","4.04","2.47"
"15.0","-9.30","4.12","2.39"
"15.049927","-9.26","3.96","2.51"
"15.099976","-9.30","4.00","2.43"
"15.149902","-9.18","3.80","2.51"
"15.199951","-9.38","4.04","2.55"
"15.25","-9.22","4.08","2.39"
"15.299927","-9.34","3.96","2.55"
"15.349976","-9.41","4.16","2.43"
"15.399902","-9.38","4.24","2.55"
"15.459961","-9.22","4.08","2.67"
"15.509888","-9.10","3.84","2.75"
"15.559937","-9.06","4.04","2.59"
"15.609985","-9.14","4.04","2.59"
"15.659912","-9.26","4.31","2.75"
"15.709961","-9.18","4.35","2.63"
"15.759888","-8.94","4.35","2.59"
"15.809937","-8.98","4.31","2.55"
"15.859985","-8.83","4.31","2.63"
"15.909912","-8.87","4.55","2.55"
"15.969971","-9.10","4.47","2.43"
"16.019897","-9.34","4.43","2.51"
"16.069946","-9.26","4.75","2.35"
"16.119995","-9.26","4.90","2.28"
"16.169922","-8.98","4.71","2.24"
"16.21997","-9.06","4.51","2.04"
"16.269897","-8.90","4.86","1.88"
"16.319946","-9.02","4.55","1.77"
"16.369995","-9.02","4.86","1.53"
"16.419922","-8.79","4.98","1.41"
"16.47998","-9.34","4.79","0.86"
"16.529907","-9.38","4.28","0.63"
"16.579956","-9.81","4.04","0.51"
"16.629883","-9.65","4.63","0.86"
"16.679932","-9.65","4.39","0.67"
"16.72998","-9.34","4.08","0.75"
"16.779907","-9.22","3.96","0.63"
"16.829956","-9.57","4.39","0.51"
"16.879883","-9.61","4.55","0.67"
"16.929932","-9.49","4.51","0.47"
"16.98999","-9.45","4.24","0.51"
"17.039917","-9.30","4.59","0.47"
"17.089966","-9.26","4.43","0.75"
"17.139893","-9.45","4.59","0.59"
"17.189941","-9.30","4.47","0.71"
"17.23999","-9.22","4.59","0.59"
"17.289917","-9.45","4.59","0.63"
"17.339966","-9.45","4.67","0.51"
"17.389893","-9.26","4.82","0.59"
"17.439941","-9.45","4.63","0.51"
"17.5","-9.30","4.63","0.55"
"17.549927","-9.45","4.59","0.59"
"17.599976","-9.30","4.59","0.59"
"17.649902","-9.45","4.63","0.59"
