NAME:,walk_2_1.csv,,
54.457,7.14,-4.2,-0.67
54.528015,7.02,-1.06,0.55
54.599,9.26,0.47,-0.31
54.670013,8.9,-0.2,-0.98
54.740997,9.06,-0.2,-1.57
54.81201,10.36,-0.82,-1.29
54.882996,12.51,2.71,-2.04
54.95401,14.16,-9.14,9.53
55.024994,8,-2,3.77
55.09601,8.83,-0.82,0.67
55.166992,7.41,0.24,-0.04
55.238007,8.04,-1.73,0.08
55.30902,9.53,1.29,-1.22
55.380005,8.67,1.53,-0.78
55.45102,9.34,-0.08,-0.75
55.522003,11.06,-0.39,-0.98
55.593018,12.32,-4.59,8.75
55.664,10.24,-4.51,3.92
55.735016,9.41,3.61,2.31
55.806,8.32,-1.18,1.84
55.877014,7.06,-1.14,-0.55
55.947998,7.57,0.31,-0.59
56.019012,8.47,-0.2,-0.98
56.089996,10.55,1.37,-2
56.16101,11.89,-0.67,-2.2
56.231995,13.81,-2.59,3.45
56.30301,7.06,-2.35,2.2
56.373993,13.1,-2.9,2.59
56.445007,8.16,-0.94,0.24
56.51602,7.73,0.35,0.24
56.587006,7.49,-0.94,0.63
56.65802,9.53,-0.2,-2.43
56.729004,9.96,-0.94,-0.16
56.80002,10.04,1.14,-0.71
56.871002,11.14,-0.75,-1.73
56.942017,12.83,0.78,11.14
57.013,11.53,-9.96,-0.98
57.084015,9.1,3.73,1.8
57.155,6.55,-0.86,-0.12
57.226013,8.79,-1.37,-0.39
57.296997,8.67,-0.04,-0.12
57.36801,7.81,0.35,-1.22
57.438995,10.75,-0.55,-0.71
57.51001,11.61,1.33,-3.33
57.580994,15.06,-7.81,3.84
57.652008,3.1,-1.22,1.41
57.723022,11.18,-1.69,1.37
57.794006,6.94,-2.04,0.24
57.86502,7.92,-1.88,0.94
57.936005,8.12,0.24,0.59
58.00702,8.75,-0.2,-0.04
58.078003,10,-1.18,-0.39
58.149017,10.4,0.59,0.35
58.22,11.18,-0.35,-2.82
58.291016,12.55,2.43,8.16
58.362,9.53,-1.92,2.9
58.433014,9.49,-0.55,-0.98
58.503998,6.12,-1.61,-0.35
58.575012,8.2,-0.63,-0.75
58.645996,8.43,0.63,-1.65
58.71701,9.45,0.78,-0.51
58.787994,11.3,-1.92,-1.77
58.85901,12.24,2.2,2.47
58.929993,12.28,-6.55,-0.31
59.001007,10.55,3.1,3.96
59.07202,7.26,-3.77,0.59
59.143005,7.45,0.55,1.29
59.21402,8.28,-1.96,0.47
59.285004,8.43,0.67,1.65
59.356018,9.38,0.12,-0.86
59.427002,9.14,1.1,0.16
59.498016,10.94,-0.71,-2.12
59.569,12.59,-3.37,11.22
59.640015,14.91,-9.26,2.9
59.711,9.34,2.75,2.82
59.782013,5.81,-3.3,0.27
59.852997,7.45,-0.04,-1.26
59.92401,7.96,-0.16,-0.94
59.994995,8.55,-0.08,-1.49
60.06601,10.24,0.27,-1.69
60.136993,11.69,0.98,-2.9
60.208008,14.2,-4.59,5.61
60.279022,5.18,-0.35,3.41
60.350006,10.43,-2.98,2.2
60.42102,6.9,-1.77,0.71
60.492004,7.77,-1.33,1.57
60.56302,6.98,0.35,-1.1
60.634003,8.9,-0.2,0.12
60.705017,9.38,-0.35,-1.8
60.776,9.65,-0.31,0.24
60.847015,10.75,0.08,-1.65
60.918,13.93,-0.63,9.69
60.989014,13.85,-8.94,-2.43
61.059998,8.67,3.65,0.51
61.131012,6.39,-2.43,0.94
61.201996,7.92,-0.31,0.24
61.27301,8.08,-0.63,-0.04
61.343994,8.24,-0.47,-1.26
61.41501,8.75,1.22,-3.69
61.485992,11.34,-1.61,-1.61
61.557007,11.81,1.06,-4.04
61.62802,12.91,-8.39,4.63
61.699005,5.18,2.82,-2.31
61.77002,10.36,2.16,2.59
61.841003,6.28,-4.24,0.35
61.912018,7.22,-1.33,1.49
61.983,8,0,1.02
62.054016,8.83,-0.47,0.16
62.125,7.88,-1.57,0.16
62.196014,9.73,-0.24,-0.55
62.267,10.47,0.16,0.86
62.338013,9.53,2.16,-1.8
62.408997,11.73,0.31,7.53
62.48001,10.43,-4,0.67
62.550995,9.3,-0.08,3.61
62.62201,5.45,-0.24,-2.35
62.692993,8.67,-1.61,0.98
62.764008,8.28,-1.41,-1.61
62.835022,9.22,0.94,-1.92
62.906006,10.2,-1.96,-1.33
62.97702,12.36,2.98,-2.08
63.048004,15.02,-8.36,5.88
63.11902,5.06,-0.12,0.47
63.190002,8.24,-2.67,2.16
63.261017,7.88,-0.35,0.35
63.332,7.92,-1.26,-0.16
63.403015,9.49,0.71,-0.43
63.474,8.98,-0.59,-1.33
63.545013,9.49,0.31,-1.29
63.615997,10.94,-0.24,-1.06
63.68701,13.73,-5.81,8
63.757996,11.57,-6.43,4.43
63.82901,8.36,6.59,2.9
63.899994,5.88,-3.1,0.67
63.97101,7.49,-0.31,-1.37
64.04199,8.63,-0.39,-1.41
64.11301,8.47,-0.08,-1.49
64.18402,10.04,-0.63,-1.49
64.255005,10.98,2.86,-2.51
64.32602,13.06,-4.79,4.24
64.397,6.28,0.78,3.8
64.46802,9.3,-3.61,1.02
64.539,7.41,-2.08,0.08
64.610016,7.34,-0.43,1.49
64.681,7.18,0.59,-2.24
64.752014,9.22,-0.2,-0.55
64.823,10.43,-0.51,-0.27
64.89401,9.69,-0.39,-0.2
64.965,11.26,-1.49,-0.78
65.03601,11.18,3.22,13.18
65.106995,11.92,-9.92,-3.1
65.17801,9.81,1.02,1.77
65.24899,6.35,-0.55,0.31
65.32001,8.32,-1.14,-1.45
65.39102,8.79,-0.51,-0.47
65.462006,8.71,0.98,-1.65
65.53302,10.71,-0.71,-0.27
65.604004,12.28,0.51,-0.59
65.67502,15.34,-8.39,2.43
65.746,7.14,-0.04,2.43
65.81702,7.53,-3.22,0.39
65.888,8.12,1.57,0.51
65.959015,8.67,-2.82,-1.06
66.03,7.49,-0.31,0.12
66.10101,9.22,0.04,0.47
66.172,9.92,-0.75,-2.43
66.24301,11.18,2.39,-0.98
66.313995,13.14,-0.47,8.36
66.38501,11.06,-5.37,0.16
66.45599,8.28,0.71,2.43
66.52701,6.55,-2.75,-2.86
66.59802,9.49,0.86,2.08
66.66901,8.59,-0.86,-0.9
66.74002,8.36,-0.47,-3.53
66.811005,8.71,0.47,-0.9
66.88202,11.96,-0.75,-3.33
66.953,14,-2.2,0.75
67.02402,11.38,-7.81,5.37
67.095,10.63,0.12,1.26
67.166016,6.35,-2.16,2.04
67.237,7.61,0,2.16
67.308014,8.24,-0.24,0.43
67.379,9.22,-0.82,1.45
67.45001,9.3,-0.12,-1.49
67.520996,10.08,0.47,0.12
67.59201,9.22,0.08,-1.22
67.662994,9.18,0.2,-1.06
67.73401,13.61,-8.24,7.53
67.80499,12.24,1.88,4.55
67.87601,7.3,-2.08,-4.08
67.94702,8.9,-2.43,2
68.018005,7.49,-1.8,-0.08
68.08902,8.98,-2.55,1.18
68.16,9.61,-2.39,1.1
68.23102,9.65,-1.1,0.82
68.302,8.16,-2.16,0.12
68.37302,9.73,-2.86,0.47
68.444,9.73,0.35,1.65
68.515015,9.18,-1.1,1.41
68.586,9.38,-1.18,1.45
68.65701,9.61,-0.75,1.06
68.728,9.45,-0.9,1.02
68.79901,9.34,-1.45,1.06
68.869995,9.65,-1.1,1.02
68.94101,9.41,-1.1,0.82
