"NAME:","run_5_1"
"EXPERIMENT TIME:","2023-06-09 17:00:29"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","140"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"44.842","-4.0","2.47","15.06"
"44.893","-1.73","-2.59","9.96"
"44.944","0.2","-4.9","8.04"
"44.995","-3.26","0.2","-1.14"
"45.046","-4.71","-1.33","3.8"
"45.981","-8.94","1.45","14.04"
"46.032","-4.67","2.04","17.3"
"46.083","-6.2","5.92","14.28"
"46.134","2.12","3.53","9.41"
"46.185","4.98","2.94","3.73"
"46.236","4.04","5.96","-0.12"
"46.287","5.65","-0.04","10.51"
"46.338","0.71","5.14","8.67"
"46.389","1.69","4.59","15.38"
"46.44","-5.77","5.33","11.85"
"46.491","-1.37","-4.59","10.47"
"46.542","-2.51","-0.51","6.39"
"46.593","-2.35","-1.8","5.45"
"46.644","-3.77","-3.88","13.3"
"46.695","-7.85","2.59","14.04"
"46.746","-7.49","-0.08","20.01"
"46.797","-1.61","5.06","10.79"
"46.848","1.8","3.84","3.02"
"46.899","2.47","1.8","-0.67"
"46.95","6.71","4.35","-4.39"
"47.001","2.12","4.12","9.06"
"47.052","-0.78","6.28","11.34"
"47.103","-5.14","6.39","17.06"
"47.154","-6.67","2.12","12.98"
"47.205","-1.45","-4.12","9.96"
"47.256","-2.51","-0.16","5.06"
"47.307","-3.33","-0.39","3.41"
"47.358","-4.82","-4.28","12.51"
"47.409","-2.2","-5.18","17.69"
"47.46","-2.35","-0.08","12.24"
"47.511","-1.96","0.98","14.24"
"47.562","2.71","4.08","5.22"
"47.613","5.73","3.41","3.49"
"47.664","2.55","3.33","6.43"
"47.715","-0.16","-2.82","19.42"
"47.766","-6.16","5.81","10.59"
"47.817","-4.16","0.24","14.36"
"47.868","-1.65","-3.33","12.79"
"47.919","-1.53","-3.18","7.45"
"47.97","-3.84","-0.24","3.45"
"48.021","-6.04","0.08","2.51"
"48.072","-4.79","-4.82","13.49"
"48.123","0.12","-1.96","17.97"
"48.174","-6.24","4.79","11.34"
"48.225","-4.08","4.43","12.43"
"48.276","2.35","2.63","1.92"
"0.051","2.63","4.79","0.47"
"0.102","3.06","2.28","6.51"
"0.153","-0.43","3.49","14.16"
"0.204","-0.2","4.16","20.01"
"0.255","-2.28","-0.82","19.22"
"0.306","-4.51","-0.27","8.94"
"0.459","-1.92","-2.35","3.77"
"0.51","-5.06","1.8","-1.49"
"0.561","-3.92","-3.88","8.71"
"0.612","-7.65","1.96","13.73"
"0.663","-2.31","1.8","14.91"
"0.714","-3.8","3.49","13.49"
"0.765","0.24","2.79","6.55"
"0.816","0.16","5.53","4.31"
"0.867","3.65","2.16","11.1"
"0.918","0.51","0.98","17.22"
"0.969","-2.63","1.02","19.65"
"1.02","-5.96","-0.55","18.48"
"1.071","-3.92","-1.29","8.47"
"1.122","-1.26","-3.69","5.49"
"1.173","-4.55","3.53","-4.31"
"1.224","-1.1","-7.18","10.63"
"1.275","-7.88","2.98","9.73"
"1.326","-2.28","1.22","14.59"
"1.377","-4.71","4.08","12.51"
"1.428","0.08","2.67","9.3"
"1.479","2.82","4.98","3.53"
"1.53","4.59","4.86","5.14"
"1.581","1.57","4.51","12.63"
"1.632","0.08","0.27","18.59"
"2192.9316","-5.84","3.18","18.95"
"2.582","-5.96","0.59","17.81"
"2.633","-3.53","-2.75","5.53"
"2.684","-3.96","0.12","-3.65"
"2.735","-4.59","-0.78","0.82"
"2.786","-1.14","-6.75","13.96"
"2.837","-3.73","4.51","10.36"
"2.888","4.82","3.96","3.26"
"2.939","5.02","3.06","5.73"
"2.99","1.33","2.08","18.75"
"3.041","0.47","7.34","13.53"
"3.092","0.0","-0.2","17.81"
"3.143","-5.33","0.12","12.04"
"3.194","-2.04","-3.45","4.28"
"3.245","-3.96","-0.43","0.78"
"2209.063","-6.12","1.18","0.16"
"3.398","-2.59","-4.75","8.55"
"3.449","-7.34","6.04","4.98"
"3.5","0.47","-11.1","20.01"
"3.551","-7.06","2.04","12.94"
"3.602","-3.18","2.9","9.53"
"3.653","2.16","2.94","7.81"
"3.704","1.33","3.18","11.77"
"3.755","-1.53","3.8","7.49"
"3.806","-7.69","2.47","19.85"
"3.857","-0.71","-1.41","8.87"
"3.908","-0.67","-2.16","8.04"
"3.959","-2.59","0.59","7.88"
"4.01","-2.98","1.33","7.65"
"4.061","-5.06","-1.61","10.28"
"4.112","-5.69","-3.26","11.34"
"4.163","-5.77","-1.22","11.1"
"4.214","-2.24","-4.16","11.61"
"4.265","-3.96","1.26","6.67"
"4.316","-1.8","1.22","8.47"
"4.367","-1.49","4.86","6.51"
"4.418","-0.51","4.9","7.34"
"4.469","0.43","3.3","10.16"
"4.52","-2.63","3.69","13.34"
