NAME:,run_3_1.csv,,
14.057999,20.01,-1.02,-4.98
14.128998,20.01,2.31,-2.86
14.199997,7.02,1.14,-2.12
14.270996,2.98,-1.84,-2.31
14.341995,-2.79,5.3,-0.59
14.412994,13.42,0.47,-8.71
14.483994,19.02,-1.84,-11.49
14.554993,10.4,3.3,-3.61
14.625992,10.08,0,-4.16
14.696991,0.24,-0.86,-2.71
14.76799,2.9,-0.63,-3.69
14.8390045,19.14,2,-4.16
14.910004,20.01,0.2,-1.26
14.981003,6.75,0.16,-2.04
15.052002,2.59,-0.08,-2.28
15.123001,-0.59,5.33,-2.28
15.194,8.59,2.94,0.78
15.264999,18.16,1.88,-3.22
15.335999,10.4,0.59,-4.35
15.406998,7.06,-0.51,-3.41
15.477997,2.35,-1.49,-2.9
15.548996,4.28,0.63,-4.31
15.619995,20.01,0.71,-3.61
15.690994,19.5,-0.78,0.2
15.761993,10.55,-1.1,-3.57
15.832993,-2.35,1.61,-2.55
15.903992,-2,3.57,-1.29
15.974991,17.3,-0.78,-6.98
16.04599,19.97,4.63,-9.3
16.117004,12.63,0.55,-5.33
16.188004,9.02,-0.71,-1.69
16.259003,0.2,-2.08,-2.86
16.330002,2.31,0.27,-5.84
16.401001,19.57,3.45,-10.08
16.472,20.01,0.47,-2.47
16.543,7.53,0.2,-3.33
16.613998,1.33,-0.31,-2.28
16.684998,0.31,7.22,-4.24
16.755997,15.89,1.29,0.2
16.826996,19.61,2.71,-5.92
16.897995,15.02,-1.18,-4
16.968994,3.57,2.67,-3.22
17.039993,2.2,-1.02,-2.82
17.110992,4.63,-2.2,-4.24
17.181992,19.73,-3.88,-6.59
17.25299,20.01,2.28,-3.77
17.32399,9.26,4.08,-4.24
17.395004,2.28,-2.79,-3.22
17.466003,-3.8,7.61,0.94
17.537003,13.61,-2.63,11.85
17.608002,18.12,1.33,-6.08
17.679,16.28,0.24,-4.24
17.75,4.82,2.67,-2.24
17.821,-0.2,-2.71,-3.1
17.891998,5.77,-2.98,-5.02
17.962997,20.01,6.83,-10.04
18.033997,20.01,-1.61,-2.67
18.104996,8.24,0.71,-3.53
18.175995,2,-0.55,-2.31
18.246994,-2.94,5.81,-2.55
18.317993,17.1,-0.04,-5.57
18.388992,19.97,-0.24,-3.65
18.459991,12.67,1.18,-3.18
18.53099,8.47,0.08,-2.55
18.602005,2.08,-4.08,-2.31
18.673004,1.96,0.86,-4.79
18.744003,20.01,0.71,-5.69
18.815002,17.69,3.22,-2.2
18.886002,10,-0.98,-2.55
18.957,0.55,-0.86,-2.47
19.028,-0.08,6.08,-2.35
19.098999,13.3,-4.98,-3.69
19.169998,20.01,-0.43,-7.26
19.240997,14.51,1.26,-0.55
19.311996,8.32,-0.86,-3.69
19.382996,1.77,-1.37,-3.49
19.453995,3.1,-0.59,-6.12
19.524994,20.01,0.51,-3.8
19.595993,20.01,1.57,-0.67
19.666992,9.22,-0.55,-2.08
19.737991,6.28,-1.77,-2.51
19.80899,-3.14,5.61,-2.24
19.880005,11.18,0.04,3.88
19.951004,18.04,-2.35,-5.3
20.022003,13.96,-0.98,-3.37
20.093002,5.37,2.24,-2.9
20.164001,1.8,-0.78,-3.33
20.235,5.3,-3.37,-5.37
20.306,18.63,4.04,-4.35
20.376999,20.01,-1.26,-0.16
20.447998,8.55,2.59,-3.65
20.518997,3.73,0.31,-1.45
20.589996,-1.14,3.65,-2.08
20.660995,13.45,1.61,-0.86
20.731995,16.71,3.33,-5.84
20.802994,13.89,-1.14,-2.16
20.873993,8.83,-0.98,-2.98
20.944992,2.2,-1.22,-4.51
21.015991,3.49,0.78,-6.24
21.08699,15.3,6.24,-5.41
21.158005,20.01,-2.51,-0.71
21.229004,13.45,1.37,-1.65
21.300003,4.08,0.2,-1.65
21.371002,-8.59,3.14,-3.92
21.442001,19.46,1.57,-8.98
21.513,18.67,-1.41,-8.71
21.584,17.85,0.86,0.35
21.654999,8.51,1.33,-3.06
21.725998,4,-1.14,-3.77
21.796997,0.94,-0.78,-5.18
21.867996,11.73,2.43,-5.1
21.938995,20.01,-1.22,-3.14
22.009995,14.71,0.94,-3.26
22.080994,4.86,0.12,-0.39
22.151993,-3.49,-0.63,-4.08
22.222992,5.3,1.02,-9.96
22.293991,20.01,-2.28,-7.37
22.36499,16.4,2.75,-2.79
22.436005,8.24,0.12,-1.41
22.507004,5.45,-0.9,-3.1
22.578003,0.94,-0.94,-4.24
22.649002,-0.55,-4.08,-7.85
22.720001,20.01,-2.67,-3.73
22.791,14.95,1.88,-1.29
22.862,6.47,-2.71,-1.22
22.932999,0.16,-1.65,-2.04
23.003998,2.51,3.3,2.12
23.074997,19.26,-5.92,-5.14
23.145996,16.99,5.18,-4.71
23.216995,6.83,0.86,-2.59
23.287994,6.67,0.24,-4.75
23.358994,-0.51,-1.73,-2
23.429993,3.41,-2.75,-9.14
23.500992,20.01,-1.22,-3.84
23.571991,19.97,-1.18,-2.86
23.64299,6.55,-1.06,-0.78
23.714005,-1.96,0.51,-1.88
23.785004,3.14,1.61,0
23.856003,15.02,-2.35,-5.37
23.927002,17.53,3.77,-0.31
23.998001,11.49,-1.45,-2.35
24.069,8.71,-2.16,-2.94
24.14,0.16,-0.75,-3.41
24.210999,3.41,-2.71,-5.88
24.281998,20.01,-0.24,-3.45
24.352997,19.97,2.43,-2
24.423996,11.45,-1.8,-2.75
24.494995,1.26,-0.08,-1.1
24.565994,-1.73,4.24,-2.35
24.636993,8.79,2.47,-1.49
24.707993,18.71,1.8,-5.22
24.778992,13.61,-0.63,-1.88
24.84999,9.77,-0.82,-2.9
24.92099,1.06,-1.49,-3.22
24.992004,3.49,-1.29,-5.18
25.063004,17.69,2.94,-3.88
25.134003,20.01,-0.16,-2.55
25.205002,9.73,-0.12,-2.47
25.276001,2.82,-1.02,-2
25.347,-3.92,5.06,-2.79
25.418,10.75,1.18,-18.4
25.488998,20.01,1.29,-3.84
25.559998,13.22,-0.55,-3.37
25.630997,8.94,0.47,-1.73
25.701996,3.61,-3.57,-3.73
25.772995,2.55,0.39,-4.82
25.843994,17.69,2.82,-5.41
25.914993,20.01,0.94,-2
25.985992,9.26,-0.82,-2.98
26.056992,3.02,-0.16,-2.9
26.12799,-2.67,4.55,-2.98
26.19899,12.98,-3.22,8.79
26.270004,17.69,-0.39,-1.33
26.341003,11.1,-1.49,-1.45
26.412003,11.1,-1.45,-2.75
26.483002,-1.73,-0.27,-5.3
26.554,3.1,-1.26,-2.67
26.625,20.01,1.06,-3.49
26.696,16.99,1.8,-0.75
26.766998,9.89,-0.63,-1.45
26.837997,-0.59,-0.31,-3.96
26.908997,-0.55,4.9,-0.82
26.979996,18.12,-2.28,2.39
27.050995,18.95,2.82,-5.37
27.121994,10.08,-3.1,-2.9
27.192993,7.81,-0.2,-1.77
27.263992,-1.53,-0.9,-3.57
27.334991,4.31,0.43,0.12
27.40599,20.01,-4.35,-3.84
27.477005,17.73,2.12,-2.43
27.548004,7.65,1.92,-1.22
27.619003,-2.59,-0.63,-4
27.690002,3.92,0.47,0.08
27.761002,12.12,5.1,6.28
27.832,19.3,1.26,-4.39
27.903,8.36,1.92,-5.26
27.973999,3.77,-4.51,-3.53
28.044998,0.04,0.55,-4.59
28.115997,3.41,3.61,-5.06
28.186996,20.01,-6.86,-1.92
28.257996,19.5,-0.24,-2.12
28.328995,4.08,1.41,-1.8
28.399994,-2.59,-0.51,-4.04
28.470993,7.18,2.79,-2.28
28.541992,16.51,-6.39,-3.96
28.612991,15.22,0.47,-2.16
28.68399,8.55,-0.94,-2.2
28.755005,6.16,-3.49,-4.51
28.826004,-0.82,0.59,-5.81
28.897003,1.33,-2.55,-9.02
28.968002,20.01,-5.57,-2.9
29.039001,14.87,-0.78,-1.29
29.11,7.96,-1.14,-1.88
29.181,-5.14,0.16,-5.81
29.251999,4.98,1.49,-2.39
29.322998,20.01,-3.14,-9.14
29.393997,17.06,2.28,-0.86
29.464996,8.39,0.9,-2.94
29.535995,4.9,-2.63,-3.84
29.606995,-0.71,-0.71,-4.71
29.677994,8.59,0,-7.22
29.748993,20.01,-3.26,-1.29
29.819992,14.44,0.75,0
29.890991,6.04,0.2,-2.12
29.96199,-4,1.61,-3.96
30.033005,9.06,-0.55,-1.33
30.104004,20.01,-4,-5.45
30.175003,16.51,2.71,2.04
30.246002,15.61,-2.31,-3.3
30.317001,2.43,-1.14,-3.96
30.388,-0.86,1.92,-4.94
30.459,4.08,1.57,-9.14
30.529999,20.01,-3.8,-0.59
30.600998,15.65,0.43,-1.29
30.671997,7.49,-0.63,-1.8
30.742996,-4.75,-0.2,-5.02
30.813995,8.63,1.84,-0.75
30.884995,20.01,-6.04,-8.75
30.955994,15.85,2.47,2.24
31.026993,8.94,-0.51,-3.61
31.097992,4.94,-0.75,-4.71
31.168991,1.49,0.55,-4.82
31.23999,3.41,-2.08,-8.75
31.311005,20.01,-4.24,0.04
31.382004,18.99,1.06,-3.1
31.453003,9.1,1.45,-1.65
31.524002,-2.43,-0.59,-4.31
31.595001,4.51,-0.08,0.24
31.666,11.38,5.14,5.1
31.737,20.01,5.06,0.55
31.807999,8.55,0.04,-3.18
31.878998,4.47,-1.8,-2.86
31.949997,0.59,-3.22,-2.51
32.020996,3.8,3.8,-1.57
32.091995,20.01,1.37,-1.45
32.162994,19.34,-0.27,-2.35
32.233994,10.12,-1.26,-3.1
32.304993,0.86,0.08,-1.73
32.37599,-0.39,3.22,-0.43
32.44699,14,2.86,-1.37
32.51799,16.08,3.18,3.1
32.589005,9.34,-1.53,-3.96
32.660004,9.57,1.06,-3.49
32.731003,0,-2.31,-4.24
32.802002,3.57,4.79,-0.04
32.873,20.01,-3.22,-0.98
32.944,15.93,0.59,-1.49
33.015,8.47,-0.35,-0.55
33.086,-2.63,-0.67,-5.02
33.156998,2.94,5.88,-2.08
33.227997,15.3,-5.41,-1.49
33.298996,19.3,3.41,0.71
33.369995,8.12,-0.39,-4.79
33.440994,4.94,0.04,-3.49
33.511993,-0.63,0.12,-3.37
33.582993,6.59,-2.71,-4.63
33.65399,20.01,-2.51,-5.02
33.72499,14.36,1.06,-3.49
33.79599,6.12,-1.14,-1.53
33.867004,-5.02,0.86,-3.8
33.938004,7.18,1.8,-2.04
34.009003,19.97,-4.55,-10.12
34.08,17.1,3.53,-0.16
34.151,6.9,0.24,-3.06
34.222,4.39,-1.14,-4.55
34.293,1.29,-1.18,-5.69
34.364,5.65,1.61,-10.28
34.434998,20.01,2.12,-0.94
34.505997,10.63,1.77,0
34.576996,3.57,-0.04,-1.22
34.647995,-2.75,0.63,-6.08
34.718994,7.45,-0.08,-12.94
34.789993,18.79,-4.59,-9.73
34.860992,13.57,4.16,-1.84
34.93199,10.79,-1.41,-2.24
35.00299,1.1,0,-3.33
35.07399,2.75,-1.53,-6.63
35.145004,16.12,5.84,-8.28
35.216003,20.01,1.57,-1.06
35.287003,10.51,0.2,-3.65
35.358,2.24,-2.12,-3.06
35.429,-3.69,6.63,-2.94
35.5,15.1,-1.65,-15.26
35.571,20.01,-3.96,-7.96
35.642,13.38,0.55,-2.12
35.712997,8,1.33,-3.14
35.783997,0.27,-1.53,-2.55
35.854996,3.49,-1.61,-4.79
35.925995,20.01,0.86,-5.57
35.996994,18.67,1.61,-0.94
36.067993,9.02,-0.24,-0.71
36.138992,1.69,-0.12,-1.14
36.20999,-3.92,4.39,-3.1
36.28099,19.93,-7.26,-5.81
36.352005,19.89,-0.75,-9.77
36.423004,14.4,2.39,-2.08
36.494003,6.9,0.47,-2.86
36.565002,-0.82,-1.53,-2.12
36.636,3.45,-2.2,-5.77
36.707,20.01,-1.69,-3.77
36.778,18.55,4.31,-3.02
36.849,8.28,-1.69,-0.82
36.92,-2.43,-0.75,-3.06
36.990997,0.9,5.88,-4.59
37.061996,19.53,-1.65,5.37
37.132996,18.83,1.06,-1.26
37.203995,12.2,1.29,-3.92
37.274994,5.69,0.55,-3.45
37.345993,-1.26,-1.69,-3.02
37.416992,3.33,1.96,-5.69
37.48799,20.01,-2.51,-3.73
37.55899,18.44,2.2,-3.53
37.630005,8.67,0.24,0.2
37.701004,-4.43,-1.45,-4.35
37.772003,2.12,5.1,-1.8
37.843002,16.28,0.55,-3.02
37.914,19.89,0.12,-3.65
37.985,12.28,-1.1,-1.29
38.056,6.35,-1.53,-4.43
38.127,-1.77,2,-4.24
38.197998,8.04,0.51,-4.39
38.268997,20.01,-2,-0.86
38.339996,17.97,1.92,-2.67
38.410995,8.24,0.98,-1.49
38.481995,0.16,-2.9,-4.47
38.552994,-0.35,4.63,-1.49
38.623993,20.01,7.1,1.45
38.694992,17.34,5.73,0.35
38.76599,10.12,-3.02,-0.12
38.83699,6.9,-0.2,-4.08
38.908005,-2.16,1.73,-3.18
38.979004,3.84,0.2,-2.94
39.050003,20.01,-6.2,-4.67
39.121002,16.04,2.98,-5.18
39.192,9.1,-1.18,1.37
39.263,-3.8,-5.69,-2.43
39.334,-0.04,3.18,-1.96
39.405,18.83,0,-7.61
39.475998,19.34,1.77,-5.41
39.546997,13.69,0.47,-2.51
39.617996,8.9,-2.9,-2.43
39.688995,-0.63,0,-3.61
39.759995,3.41,1.45,-5.22
39.830994,14.36,2.43,-13.65
39.901993,15.14,6.67,-2.16
39.972992,13.34,-2.2,-2.35
40.04399,6.16,-1.73,-0.63
40.11499,0.04,0.39,-0.86
40.186005,4,-0.94,-3.77
40.257004,20.01,-8.2,-7.57
40.328003,11.89,5.02,-5.1
40.399002,9.77,-0.63,-3.96
40.47,8.55,-2.75,-2.67
40.541,3.77,-0.16,-1.29
40.612,4.51,-0.35,-2.63
40.683,12.55,-0.59,-7.53
40.753998,13.22,2.67,-4.47
40.824997,13.53,-0.82,-4.82
40.895996,9.02,-0.35,-3.14
40.966995,7.92,0.47,-1.77
