"NAME:","walk_1_1"
"EXPERIMENT TIME:","2023-06-09 16:41:40"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","70"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"43.446","1.65","-1.69","6.71"
"43.497","6.51","-5.26","9.77"
"43.548","5.81","-5.92","12.0"
"43.599","5.49","-6.08","11.77"
"43.65","6.51","-5.77","10.28"
"43.701","5.73","-4.67","6.79"
"43.752","3.49","-4.9","8.71"
"43.803","3.41","-4.86","6.75"
"905.2093","2.51","-3.88","6.32"
"43.956","1.18","-1.84","4.94"
"44.007","1.14","-3.1","7.22"
"44.058","3.84","-6.75","10.24"
"44.109","3.8","-7.92","10.59"
"44.16","4.55","-8.43","10.47"
"44.211","6.75","-8.32","9.3"
"44.262","1.02","-5.49","7.85"
"44.313","-0.12","-4.67","10.24"
"44.364","4.47","-5.3","6.35"
"44.415","1.61","-2.12","5.14"
"44.466","0.67","-0.51","3.45"
"44.517","2.9","-2.43","7.26"
"912.35364","4.2","-5.06","13.65"
"44.67","5.02","-5.37","10.08"
"44.721","8.47","-6.94","8.63"
"44.772","5.96","-4.35","4.16"
"914.9016","4.39","-5.3","7.73"
"45.694","5.88","-6.94","10.16"
"45.745","4.51","-6.71","10.63"
"45.796","5.18","-5.57","8.2"
"45.847","2.82","-5.18","7.14"
"45.898","3.88","-6.28","8.12"
"45.949","2.43","-4.08","6.43"
"46.0","2.75","-3.57","6.08"
"927.179","1.26","-1.92","5.3"
"46.153","2.9","-5.73","9.45"
"46.204","1.96","-6.35","8.36"
"46.255","2.75","-7.53","9.41"
"46.306","5.96","-9.57","11.49"
"46.357","4.51","-7.77","8.43"
"46.408","-0.55","-4.86","9.3"
"46.459","3.18","-5.69","8.24"
"46.51","4.47","-4.79","7.73"
"46.561","2.9","-2.59","5.14"
"46.612","1.92","-1.14","4.47"
"46.663","2.55","-2.39","8.32"
"46.714","5.3","-4.28","9.41"
"934.32404","4.24","-4.43","9.73"
"46.867","7.02","-5.88","7.49"
"46.918","5.65","-5.92","7.37"
"46.969","4.71","-6.24","7.37"
"47.02","5.77","-6.47","9.34"
"47.071","2.28","-2.82","4.28"
"47.122","0.04","-0.31","3.77"
"47.173","0.82","-1.49","5.02"
"47.224","1.8","-4.67","8.47"
"47.275","1.45","-7.1","10.98"
"47.326","3.02","-7.18","9.3"
"47.377","4.67","-8.0","12.36"
"47.428","5.22","-8.04","9.85"
"47.479","0.51","-4.39","8.47"
"47.53","1.65","-4.12","8.59"
"47.581","2.71","-3.33","6.43"
"47.632","1.57","-1.73","4.82"
"47.683","2.08","-2.2","5.77"
"47.734","4.47","-5.18","9.61"
"47.785","5.53","-5.81","10.2"
"47.836","3.73","-5.45","11.34"
"47.887","4.67","-6.0","10.36"
"47.938","6.32","-5.73","8.24"
"47.989","4.12","-5.65","6.86"
"48.04","4.71","-6.67","8.47"
"48.091","2.55","-5.02","7.1"
"48.142","2.24","-3.88","5.77"
"48.193","0.39","-1.92","5.06"
"48.244","0.31","-2.2","4.67"
"48.295","2.31","-4.59","8.24"
"48.346","2.08","-6.0","9.02"
"48.397","1.77","-6.39","8.36"
"48.448","4.98","-10.12","11.81"
"48.499","2.79","-8.0","9.38"
"48.55","1.33","-8.83","12.08"
"48.601","3.22","-6.83","7.73"
"48.652","0.86","-2.59","3.33"
"48.703","0.59","-2.47","5.26"
"48.754","1.73","-4.31","7.77"
"48.805","4.98","-7.3","9.14"
"48.856","4.75","-6.79","9.61"
"48.907","3.02","-5.33","7.1"
"956.2508","0.67","-3.37","6.47"
"49.06","2.75","-6.16","8.67"
"49.111","2.28","-5.18","7.81"
"49.162","2.31","-4.75","7.92"
"49.213","2.94","-5.1","8.16"
"49.264","4.59","-6.12","8.87"
"49.315","3.06","-5.06","7.26"
"49.366","3.61","-5.06","7.81"
"49.417","2.9","-5.14","8.43"
"49.468","3.65","-5.61","9.02"
"49.519","3.26","-5.06","8.63"
"49.57","2.75","-4.24","7.49"
"49.621","2.12","-4.0","7.77"
"49.672","2.9","-4.63","8.28"
"49.723","3.33","-4.82","8.51"
"49.774","2.94","-4.28","8.12"
"49.825","2.94","-4.31","8.51"
"49.876","3.41","-4.71","8.43"
"49.927","3.1","-4.55","8.39"
"49.978","2.94","-4.63","8.51"
"50.029","2.55","-4.28","8.12"
"50.08","2.79","-4.55","8.43"
"50.131","3.26","-4.94","8.79"
"50.182","3.3","-4.82","8.04"
"50.233","3.14","-4.51","8.39"
"50.284","2.59","-4.39","8.43"
"50.335","3.18","-4.82","8.71"
"50.386","3.02","-4.67","8.51"
"971.04114","2.79","-4.59","8.39"
"50.539","2.71","-4.71","8.04"
"50.59","2.98","-4.9","8.2"
"50.641","3.02","-4.75","8.51"
"50.692","3.06","-4.63","8.24"
"50.743","3.26","-4.71","8.32"
