"NAME:","run_4_1"
"EXPERIMENT TIME:","2023-06-09 16:59:08"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","130"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"44.995","2.43","5.18","0.47"
"45.046","5.1","0.51","12.28"
"45.981","-3.18","-2.39","4.59"
"46.032","-3.65","-0.35","0.24"
"46.083","-4.63","-2.39","1.65"
"46.134","-6.86","-5.1","11.85"
"46.185","-6.67","-1.65","19.97"
"46.236","-5.53","2.51","15.93"
"46.287","2.16","3.84","9.85"
"46.338","4.08","4.35","5.81"
"46.389","3.45","4.67","5.49"
"46.44","1.02","5.88","4.04"
"46.491","3.53","-1.41","14.91"
"46.542","-4.47","4.35","20.01"
"46.593","-6.59","3.57","16.32"
"46.644","-4.31","-1.92","9.85"
"46.695","-2.43","-2.75","3.77"
"46.746","-3.18","-0.86","2.75"
"46.797","-5.84","1.77","-1.45"
"46.848","-2.04","-7.06","7.22"
"46.899","-8.79","10.16","6.32"
"46.95","-4.75","-7.77","20.01"
"47.001","-4.0","-0.59","8.87"
"47.052","-4.04","-1.29","11.18"
"47.103","-2.86","3.18","7.96"
"47.154","-0.08","0.82","11.22"
"47.205","-0.35","1.29","10.87"
"47.256","-1.61","3.57","10.16"
"47.307","3.88","0.39","9.69"
"47.358","-4.24","-1.61","20.01"
"47.409","-0.67","-1.92","9.49"
"47.46","-1.57","-0.47","5.77"
"47.511","-3.33","0.78","5.92"
"47.562","-3.92","1.73","5.96"
"47.613","-2.24","-0.12","6.16"
"47.664","-4.28","1.1","9.34"
"47.715","-5.65","1.18","11.26"
"47.766","-4.43","-0.55","10.98"
"47.817","-3.92","0.12","12.98"
"47.868","-3.84","-0.51","10.47"
"47.919","-7.37","2.86","8.32"
"47.97","-4.75","0.82","8.28"
"48.021","-2.43","0.39","7.77"
"48.072","-1.84","1.26","7.45"
"48.123","-1.29","1.33","7.41"
"48.174","-1.18","1.33","8.94"
"48.225","-2.39","1.92","10.4"
"48.276","-1.77","2.08","9.73"
