NAME:,run_4_1,,
63.311,-4.48,-0.95,7.64
63.321,-7.07,-9.07,6.58
63.421,-8.12,-13.21,7.85
63.517,-8.12,-13.21,7.85
63.62,-8.12,-13.21,7.85
63.72,-8.12,-13.21,7.85
63.816,-8.12,-13.21,7.85
63.826,-8.12,-13.21,7.85
63.922,-8.12,-13.21,7.85
64.019,-8.12,-13.21,7.85
64.12,-7.68,-14.55,7.51
64.219,-4.25,-11.4,8.62
64.231,-4.17,-6.81,4.28
64.33,-4.17,-6.81,4.28
64.432,-4.17,-6.81,4.28
64.535,-4.17,-6.81,4.28
64.545,-4.17,-6.81,4.28
64.648,-4.17,-6.81,4.28
64.751,-4.17,-6.81,4.28
64.859,-4.17,-6.81,4.28
64.869,-2.72,-7.78,6.51
64.97,-2.39,-5.66,7.95
