"NAME:","9_walk_1_2.csv"
"EXPERIMENT TIME:","18/06/2023 17:44"
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","120"

"Time [sec]","ACC X","ACC Y","ACC Z"
"43.126984","4.08","-13.22","2.86"
"43.227997","0.2","-6.79","0.35"
"43.32898","0.31","-6.08","-1.8"
"43.429993","-2.2","-9.73","-0.75"
"43.531006","-0.71","-11.73","-0.9"
"43.63199","2.24","-14.36","1.26"
"43.733","2.55","-12.28","-4.82"
"43.833984","-3.06","-6.63","-0.78"
"43.934998","-0.47","-6.04","-7.73"
"44.03598","2.9","-13.96","-1.22"
"44.136993","-0.2","-8.98","-3.65"
"44.238007","0.78","-10.63","-0.16"
"44.33899","1.26","-6.71","-2.9"
"44.440002","-1.26","-8.47","-1.41"
"44.540985","-1.02","-11.49","0.98"
"44.642","1.1","-14.0","0.08"
"44.74298","2.94","-10.79","-2.08"
"44.843994","0.08","-6.75","-2.39"
"44.945007","-2.63","-3.3","-1.57"
"45.04599","1.65","-8.75","-3.96"
"45.147003","-2.98","-12.59","-10.87"
"45.247986","-0.63","-13.18","-4.51"
"45.349","2.2","-8.71","-1.33"
"45.44998","-1.06","-7.45","-0.78"
"45.550995","-1.26","-10.71","0.47"
"45.652008","1.14","-14.83","1.02"
"45.75299","2.9","-12.55","-2.28"
"45.854004","-1.1","-8.04","-1.1"
"45.954987","-0.82","-2.75","-2.35"
"46.056","0.63","-11.22","-5.33"
"46.156982","3.3","-12.28","-0.67"
"46.257996","1.84","-8.36","-0.82"
"46.35901","0.9","-8.08","-1.88"
"46.45999","-1.65","-9.65","-0.39"
"46.561005","-1.14","-12.28","1.1"
"46.661987","2.75","-13.69","-0.39"
"46.763","3.8","-12.32","-4.67"
"46.863983","-1.57","-5.22","-1.37"
"46.964996","-0.35","-3.96","-6.59"
"47.06598","2.47","-13.14","-2.55"
"47.166992","4.9","-7.73","2.71"
"47.268005","2.2","-7.22","1.18"
"47.368988","0.75","-6.47","-1.92"
"47.47","-1.88","-9.3","-0.82"
"47.570984","-0.24","-14.0","-0.98"
"47.671997","3.3","-10.36","3.37"
"47.77298","1.37","-8.39","-2.2"
"47.873993","-3.14","-4.35","-1.26"
