"NAME:","walk_2_3.csv"
"EXPERIMENT TIME:","05/06/2023 12:26 "
"ACTIVITY TYPE:","Walking"
"COUNT OF ACTUAL STEPS:","98"

"Time [sec]","ACC X","ACC Y","ACC Z"
"21.25","-0.98","10.08","-2.86"
"21.32","-1.73","8.71","-0.04"
"21.390003","-2.63","10.04","2.24"
"21.460003","-1.53","9.45","0.00"
"21.530003","-2.55","11.96","0.71"
"21.600002","3.10","11.10","-4.98"
"21.670002","2.24","15.85","5.45"
"21.75","-5.88","18.67","-0.78"
"21.82","-12.71","16.48","-2.04"
"21.890003","-2.63","6.83","0.08"
"21.960003","-3.53","6.24","-0.08"
"22.030003","-6.08","2.90","-3.88"
"22.100002","-1.06","4.86","-5.45"
"22.170002","4.55","11.45","10.08"
"22.240002","-11.18","11.65","1.92"
"22.310001","5.06","19.93","-17.61"
"22.380001","-7.02","4.43","3.61"
"22.460003","-4.35","12.20","0.00"
"22.530003","0.20","9.73","-2.28"
"22.600002","-1.84","10.87","2.39"
"22.670002","-1.18","9.49","0.04"
"22.740002","-1.96","11.92","0.20"
"22.810001","0.00","12.67","-0.04"
"22.880001","5.57","20.01","2.39"
"22.95","-4.94","14.67","-5.69"
"23.02","-9.26","12.75","-4.16"
"23.09","-1.37","9.02","-0.43"
"23.16","-0.75","7.57","1.37"
"23.240002","-6.51","2.79","-4.12"
"23.310001","-3.41","4.71","-4.28"
"23.380001","7.96","20.01","10.28"
"23.45","0.51","11.02","-0.51"
"23.52","2.79","6.24","-9.26"
"23.59","-9.77","2.98","0.82"
"23.66","-5.53","14.12","2.39"
"23.73","-4.04","13.53","9.65"
"23.800003","-5.49","8.79","4.86"
"23.870003","-1.92","9.53","-0.82"
"23.95","-1.29","10.28","0.35"
"24.02","-2.67","11.10","-0.47"
"24.09","5.65","16.87","-1.69"
"24.16","-0.59","18.32","7.96"
"24.23","-6.51","17.81","-7.22"
"24.300003","-3.26","2.55","-6.59"
"24.370003","-1.02","7.53","2.39"
"24.440002","-4.08","4.55","-1.80"
"24.510002","-5.88","2.86","-2.75"
"24.59","5.14","17.89","-1.49"
"24.66","3.37","8.04","1.14"
"24.73","-16.00","14.24","1.69"
"24.940002","-3.96","11.69","2.12"
"25.720001","-6.43","3.45","-4.63"
"25.79","11.02","19.81","2.90"
"25.86","4.31","11.41","0.24"
"25.93","-8.98","19.85","-1.77"
"26.0","-5.84","0.27","-0.51"
"26.080002","-10.55","11.30","-0.24"
"26.150002","-3.18","10.47","0.12"
"26.220001","-3.30","10.75","3.92"
"26.29","-2.24","9.65","2.67"
"26.36","-1.45","9.10","0.71"
"26.43","-0.75","12.67","-0.71"
"26.5","2.82","17.06","0.67"
"26.57","-4.24","19.18","7.18"
"26.640003","-2.94","19.38","-7.88"
"26.710003","-12.08","4.04","-12.59"
"26.79","-4.16","7.06","1.92"
"26.86","-3.80","4.82","-0.55"
"26.93","-6.12","3.69","-2.55"
"27.0","10.20","20.01","-0.75"
"27.07","-2.20","14.32","-2.12"
"27.140003","1.06","18.08","-3.06"
"27.210003","-6.00","0.71","-0.27"
"27.280003","-5.61","13.10","1.49"
"27.350002","-3.02","8.59","1.65"
"27.43","-3.06","9.57","3.26"
"27.5","-2.55","9.77","1.69"
"27.57","-0.78","11.22","-0.24"
"27.640003","3.53","12.20","-3.45"
"27.710003","0.39","14.00","9.18"
"27.780003","-6.39","19.85","1.37"
"27.850002","-9.26","13.96","0.27"
"27.920002","-4.55","3.14","-1.61"
"27.990002","-2.82","5.53","-0.12"
"28.060001","-7.65","2.24","-2.82"
"28.140003","11.89","20.01","-16.91"
"28.210003","3.57","12.20","0.00"
"28.280003","12.16","19.30","-17.53"
"28.350002","-7.37","2.71","0.24"
"28.420002","-8.51","11.96","1.37"
"28.490002","-2.35","8.32","-0.71"
"28.560001","1.49","14.71","-8.87"
"28.630001","0.12","10.04","4.39"
"28.7","-0.67","9.85","2.67"
"28.77","-2.94","10.16","-0.04"
"28.84","-0.43","12.32","-3.49"
"28.920002","1.41","19.77","2.86"
"28.990002","-6.59","13.81","-2.86"
"29.060001","-11.30","13.85","4.04"
"29.130001","-4.35","6.47","1.69"
"29.2","-4.51","4.90","-0.71"
"29.27","-5.57","0.82","-4.00"
"29.34","13.81","20.01","-7.85"
"29.41","4.00","7.57","0.71"
"29.48","-12.40","19.53","8.32"
"29.550003","-5.84","0.24","-5.14"
"29.630001","-6.94","10.90","3.57"
"29.7","-2.20","8.63","1.26"
"29.77","-0.20","10.12","0.39"
"29.84","-1.77","9.69","0.35"
"29.91","-1.14","10.24","0.71"
"29.98","2.82","12.04","0.12"
"30.050003","7.22","16.71","3.65"
"30.120003","-7.77","20.01","6.67"
"30.190002","-8.00","19.61","0.78"
"30.27","-3.69","3.80","-1.65"
"30.34","-3.77","7.30","-0.55"
"30.41","-4.75","5.02","-0.16"
"30.48","-2.55","9.96","-5.10"
"30.550003","0.51","18.24","-7.14"
"30.620003","-5.45","13.02","1.69"
"30.690002","5.33","7.49","-10.67"
"30.760002","-6.90","2.82","0.47"
"30.830002","-2.98","15.53","0.75"
"31.760002","3.10","12.12","14.87"
"31.829998","-12.40","20.01","1.57"
"31.899998","-5.84","2.31","1.61"
"31.970005","-6.59","9.22","4.98"
"32.040005","-1.10","8.94","-1.96"
"32.110004","-4.94","10.08","6.79"
"32.180004","0.55","9.14","1.14"
"32.250004","-1.18","9.89","0.90"
"32.329998","-1.57","11.18","0.39"
"32.399998","8.28","16.67","-5.18"
"32.470005","-1.18","19.14","10.59"
"32.540005","-2.71","16.04","-8.24"
"32.610004","-5.77","-5.14","-7.06"
"32.680004","-2.59","6.86","1.73"
"32.750004","-4.82","4.47","-0.51"
"32.820004","-7.02","3.37","-4.00"
"32.890003","17.77","20.01","0.08"
"33.180004","-7.10","12.20","3.49"
"33.250004","-1.22","8.59","0.08"
"33.320004","-1.29","9.45","2.90"
"33.390003","-2.86","8.83","2.51"
"33.460003","2.16","10.98","-0.98"
"33.530003","-0.20","9.73","1.61"
"33.600002","7.34","18.04","-3.18"
"33.670002","0.71","19.97","7.10"
"33.750004","-3.10","19.77","-3.65"
"33.820004","-3.73","3.65","-8.47"
"33.890003","-3.77","7.10","2.28"
"33.960003","-4.39","5.77","-0.82"
"34.030003","-6.35","5.92","-4.08"
"34.100002","19.77","20.01","-13.53"
"34.170002","0.90","10.71","-1.29"
"34.24","13.53","20.01","-4.39"
"34.31","-7.85","-2.51","8.08"
"34.38","-3.88","15.26","2.12"
"34.460003","8.63","5.77","-7.18"
"34.530003","-2.79","10.79","4.12"
"34.600002","0.16","9.38","-0.04"
"34.670002","1.18","9.85","-0.82"
"34.74","0.67","12.47","0.16"
"34.81","7.14","17.77","0.86"
"34.88","0.78","20.01","4.24"
"34.95","-4.12","17.65","-6.00"
"35.02","-1.14","6.32","-8.08"
"35.100002","-1.26","6.71","0.12"
"35.170002","-4.79","3.92","-1.73"
"35.24","2.16","9.85","-4.63"
"35.31","7.73","13.45","4.35"
"35.38","-4.08","18.79","1.77"
"35.45","-2.47","2.79","-3.14"
"35.52","-5.73","10.51","0.00"
"35.59","-2.39","13.65","2.39"
"35.66","0.39","16.20","-0.51"
"35.73","0.75","10.28","3.69"
"35.81","-0.12","9.77","0.75"
"35.88","-0.47","10.04","0.35"
"35.95","-0.20","11.61","1.14"
"36.02","10.43","16.08","-4.94"
"36.09","1.26","16.59","2.67"
"36.16","-6.98","19.97","-7.92"
"36.23","0.43","4.51","-6.35"
"36.3","-0.63","7.02","2.24"
"36.37","-5.06","5.18","-2.82"
"36.44","-2.90","4.55","-3.53"
"36.52","14.55","19.46","-9.30"
"36.59","-3.14","18.44","3.77"
"36.66","-3.61","3.33","-5.65"
"36.73","-8.55","5.37","-0.43"
"36.8","-4.63","13.89","2.28"
"36.87","-12.08","17.69","8.00"
"36.94","4.47","16.32","-9.02"
"37.720005","12.71","18.04","9.06"
"37.790005","-0.82","15.81","-0.08"
"37.860004","5.18","6.16","-6.55"
"37.930004","-7.65","4.20","2.59"
"38.01","-3.30","15.22","4.35"
"38.079998","9.92","3.26","-6.90"
"38.149998","0.35","8.39","3.80"
"38.220005","1.26","9.69","-2.43"
"38.290005","0.08","10.87","-1.14"
"38.360004","-2.16","12.36","0.27"
"38.430004","1.84","16.20","4.08"
"38.500004","0.71","17.10","7.41"
"38.570004","-3.96","15.61","-3.33"
"38.640003","-2.63","5.92","-3.30"
"38.720005","-1.57","9.02","2.20"
