NAME:,run_4_2.csv,,
7.73999,19.61,-3.41,-1.06
7.819977,-7.88,2.94,4.08
7.909973,16.16,3.3,9.65
8.0,0.86,-12.43,-2.2
8.079987,11.22,6.67,7.1
8.169983,-6.71,-4.0,-4.28
8.25,2.04,-0.47,5.18
8.339996,7.37,20.01,15.69
8.429993,8.08,3.14,-1.45
8.509979,-8.51,4.67,4.35
8.599976,20.01,20.01,20.01
8.689972,15.22,1.14,11.53
8.769989,15.97,9.57,17.42
8.859985,7.49,2.63,8.94
8.939972,1.49,-9.34,11.1
9.029999,20.01,15.3,15.65
9.119995,-0.16,4.16,6.67
9.199982,5.37,3.49,-0.2
9.289978,-5.14,20.01,18.71
9.369995,11.89,3.57,6.98
9.459991,20.01,10.83,17.22
9.539978,3.1,0.04,8.67
9.629974,-2.35,-7.77,-6.35
9.720001,9.34,-10.87,-20.01
9.799988,-5.14,-0.24,3.73
9.889984,3.41,8.51,3.06
9.970001,-5.18,7.26,5.14
10.059998,20.01,-10.63,-8.63
10.149994,6.86,-6.71,11.57
10.22998,1.02,-1.41,7.41
10.319977,11.65,19.1,10.79
10.409973,5.73,-4.35,2.82
10.48999,-3.26,2.08,6.9
10.579987,0.51,2.67,0.98
10.659973,-3.96,-16.99,-17.73
10.75,17.57,17.26,15.06
10.839996,0.51,-2.39,6.04
10.919983,20.01,12.2,6.94
11.009979,20.01,3.1,-6.35
11.089996,-12.83,3.96,4.43
11.179993,11.96,5.41,4.51
11.259979,15.77,4.16,9.92
11.349976,20.01,8.36,20.01
11.439972,-19.61,-4.39,8.83
11.519989,3.69,3.92,7.77
11.609985,5.69,20.01,6.59
11.689972,3.65,-3.02,6.16
11.779999,-1.1,2.04,2.94
11.869995,16.36,20.01,11.06
11.949982,11.45,-4.59,-2.08
12.039978,3.88,6.28,16.75
12.129974,2.28,2.31,9.06
12.209991,20.01,20.01,16.4
12.299988,19.93,5.45,-11.53
12.379974,-4.86,3.84,0.55
12.470001,9.81,5.77,7.45
12.559998,5.06,-20.01,-1.53
12.639984,20.01,20.01,16.04
12.72998,8.2,1.53,4.04
12.809998,18.67,-19.93,-17.42
12.899994,14.36,1.88,-20.01
12.97998,-16.08,10.43,6.0
13.069977,0.9,5.3,-0.16
13.159973,-0.12,-17.77,-6.08
13.23999,20.01,20.01,15.77
13.329987,0.78,3.53,5.41
13.409973,-19.89,-3.84,20.01
13.5,18.12,2.31,-15.06
13.589996,-18.16,6.35,3.33
13.669983,6.08,7.65,1.61
13.759979,7.3,-5.69,10.9
13.849976,18.95,20.01,10.9
13.929993,1.02,-6.04,5.84
14.019989,2.04,-5.96,7.69
14.099976,15.85,20.01,11.92
14.189972,-8.59,4.82,4.63
14.279999,-1.92,15.34,11.3
14.359985,20.01,20.01,20.01
14.449982,7.65,20.01,20.01
14.529999,-2.16,-20.01,7.18
14.619995,-2.39,2.31,6.51
14.709991,-2.9,20.01,13.53
14.789978,-6.86,2.16,19.85
14.879974,-0.47,9.22,9.22
14.959991,-9.65,15.1,5.3
15.049988,-11.69,-20.01,20.01
15.129974,-13.18,3.84,-7.1
15.220001,6.16,8.0,-0.94
15.309998,20.01,20.01,1.14
15.389984,7.49,12.98,7.18
15.47998,-1.57,8.16,5.45
15.559998,20.01,20.01,-17.02
15.649994,-3.77,20.01,20.01
15.73999,-19.85,-2.08,8.59
15.819977,0.59,6.0,4.04
15.909973,20.01,-20.01,-20.01
16.0,6.67,7.92,5.96
16.079987,-12.79,19.93,6.55
16.169983,2.51,20.01,2.75
16.25,10.94,3.18,1.14
16.339996,-10.59,7.06,2.71
16.429993,3.77,1.49,1.29
16.50998,10.55,14.4,15.22
16.599976,8.08,-16.75,-2.04
16.679993,-18.55,14.4,-4.35
16.769989,8.12,9.45,-3.96
16.849976,-2.55,-0.39,-8.47
16.939972,16.95,1.26,10.28
17.029999,2.0,7.85,-2.16
17.109985,20.01,2.71,-1.33
17.199982,17.46,-8.87,-0.27
17.279999,-20.01,5.14,-1.69
17.369995,12.4,8.9,5.61
17.459991,0.0,14.55,-14.51
17.539978,20.01,14.36,20.01
17.629974,4.67,3.92,-0.75
17.720001,3.88,20.01,20.01
17.799988,20.01,-15.85,-1.06
17.889984,-6.75,12.75,-13.34
17.970001,5.61,8.47,5.65
18.059998,8.79,8.63,-8.36
18.149994,9.41,0.51,20.01
18.22998,6.83,-7.88,6.94
18.319977,20.01,0.24,18.91
18.399994,15.1,-12.2,2.2
18.48999,-6.94,-4.71,-13.3
18.569977,19.02,20.01,15.53
18.659973,20.01,1.18,18.44
18.75,-20.01,-20.01,20.01
18.829987,2.94,-1.14,2.75
18.919983,15.89,10.59,14.51
19.0,9.14,-20.01,14.98
19.089996,-12.28,-11.06,-5.45
19.179993,13.57,-7.73,20.01
19.25998,-20.01,20.01,0.55
19.349976,-3.88,-0.55,16.63
19.439972,-6.75,3.57,7.06
19.519989,3.77,1.06,4.43
19.609985,20.01,3.65,6.08
19.689972,6.39,-7.02,8.47
19.779999,-11.61,-12.63,1.92
19.869995,8.79,-20.01,20.01
19.949982,-0.55,-1.61,20.01
20.039978,4.2,-2.2,6.9
20.119995,-0.59,12.28,3.53
20.209991,20.01,-12.08,2.43
20.289978,11.61,0.12,7.02
20.379974,0.86,-0.78,2.79
20.470001,0.27,2.43,5.26
20.549988,20.01,-2.71,13.22
20.639984,11.34,3.1,3.14
20.720001,8.43,1.18,5.14
