"NAME:","run_2_1"
"EXPERIMENT TIME:","2023-06-09 16:56:42"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","110"
"",""
"Time [sec]","ACC X","ACC Y","ACC Z"
"37.908","-2.94","5.49","12.04"
"37.959","-0.98","-1.41","7.81"
"38.01","-2.67","-0.27","3.65"
"38.061","-2.86","-0.71","2.82"
"38.112","-3.88","-2.47","14.28"
"38.163","-2.79","5.84","15.1"
"38.214","-0.2","2.82","14.59"
"38.265","0.75","1.92","13.26"
"38.316","3.18","4.2","5.61"
"523.0565","5.02","2.55","3.45"
"38.469","4.55","0.31","15.34"
"38.52","-0.75","4.51","16.87"
"38.571","-1.29","5.88","10.59"
"38.622","-2.86","2.31","12.71"
"38.673","0.43","-2.67","5.33"
"38.724","-0.63","-1.29","3.22"
"38.775","-3.57","-0.59","4.63"
"38.826","-4.43","-1.37","11.57"
"38.877","-5.22","6.43","15.73"
"38.928","-0.35","5.65","12.32"
"38.979","1.18","2.59","12.71"
"39.03","3.33","3.96","5.14"
"39.081","2.59","4.71","2.2"
"530.7058","3.88","1.73","7.49"
"39.234","1.29","7.1","15.61"
"39.285","0.04","4.86","13.69"
"39.336","-2.08","-0.55","10.63"
"39.387","-0.27","-2.43","4.35"
"39.438","-1.37","0.71","0.24"
"39.489","-3.37","-0.55","3.8"
"39.54","-5.14","1.69","9.85"
"39.591","-2.28","-0.43","20.01"
"39.642","-2.2","-0.24","19.65"
"39.693","-1.06","1.84","8.28"
"39.744","0.75","1.18","2.31"
"39.795","1.45","1.49","4.75"
"39.846","1.53","1.77","9.26"
"39.897","2.2","0.16","10.28"
"39.948","2.55","5.88","7.81"
"39.999","0.24","0.75","20.01"
"40.05","0.71","0.86","13.77"
"40.101","0.78","0.59","7.85"
"40.152","-0.78","1.84","5.22"
"40.203","-0.16","1.45","2.75"
"40.254","-0.9","0.24","9.02"
"40.305","-2.39","1.65","12.4"
"40.356","-2.47","2.43","9.77"
"40.407","-2.98","3.14","9.57"
