"NAME:","run_1_2.csv"
"EXPERIMENT TIME:","07/06/2023 21:38"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS:","150"

"Time [sec]","ACC X","ACC Y","ACC Z"
"164.85","3.61","-0.82","6.43"
"164.95","20.01","-8.87","5.77"
"165.04","18.36","12.79","18.32"
"165.13","10.43","7.06","-1.06"
"165.22","10.0","-10.75","-9.69"
"165.31","3.77","-4.24","1.45"
"165.4","1.1","3.33","11.57"
"165.49","13.38","10.98","7.88"
"165.58","-3.33","-1.65","2.47"
"165.67","2.16","-0.71","2.39"
"165.76","20.01","-1.73","-6.63"
"165.86","12.51","-1.84","-3.45"
"165.95","2.86","12.24","-3.49"
"166.04","7.69","-8.39","5.84"
"166.13","20.01","8.2","-12.16"
"166.22","20.01","-0.43","9.38"
"166.31","13.3","-1.8","3.3"
"166.4","6.32","1.61","3.57"
"166.49","0.08","-13.96","11.81"
"166.58","19.61","-11.92","3.3"
"166.68","9.92","17.18","4.16"
"166.77","-0.94","-1.18","-4.04"
"166.86","6.83","1.33","5.81"
"166.95","10.2","-13.22","2.94"
"167.04","15.1","5.96","7.88"
"167.13","13.42","0.82","9.14"
"167.22","1.41","-1.84","7.1"
"167.31","14.87","-11.3","13.61"
"167.4","20.01","8.24","13.34"
"167.49","6.43","6.16","-1.41"
"167.58","-2.9","-4.47","-0.55"
"167.68","9.65","-8.75","-6.0"
"167.77","4.75","10.47","9.41"
"167.86","13.85","0.43","-3.77"
"167.95","-6.83","-1.1","3.49"
"168.04","0.24","-2.08","1.18"
"168.13","20.01","-11.3","0.59"
"168.22","8.75","-6.35","-6.63"
"168.31","7.3","10.08","5.02"
"168.4","7.06","4.9","3.14"
"168.5","11.73","-8.47","11.49"
"168.59","20.01","10.94","5.69"
"168.68","7.88","4.12","4.71"
"168.77","-1.65","-0.16","3.96"
"168.86","17.5","-0.63","1.92"
"168.95","20.01","19.73","-5.69"
"169.04","4.39","-0.71","0.51"
"169.13","-1.49","-0.75","-15.73"
"169.22","5.02","-1.41","-2.59"
"169.31","4.75","-0.59","-9.57"
"169.4","16.08","8.24","14.98"
"169.5","-4.86","2.59","4.39"
"169.59","0.98","-2.71","1.61"
"169.68","16.4","-5.61","2.59"
"169.77","20.01","-0.16","-6.55"
