NAME:,walk_3_1.csv,,
55.09601,12.36,-0.63,14.08
55.166992,8.51,-5.33,5.53
55.238037,8.67,2.08,-0.75
55.30902,6.32,-2.31,4.86
55.380005,8,0.51,-0.75
55.45099,8.36,-0.78,-0.51
55.522034,8.71,0.59,-0.24
55.593018,10.28,-1.06,1.06
55.664,12.43,2,-0.04
55.734985,14.67,-10.24,5.53
55.80603,5.45,1.22,2.67
55.877014,7.92,-5.92,3.69
55.947998,7.34,0.98,-0.27
56.018982,7.96,-0.51,0.78
56.090027,7.85,0.75,-0.12
56.16101,8.94,-0.67,1.8
56.231995,9.41,1.57,-0.39
56.30298,10.87,0.94,0
56.374023,10.43,-0.08,14.16
56.445007,10.9,-8.36,5.41
56.51599,8.98,5.22,1.26
56.587036,5.88,-1.22,1.1
56.65802,7.92,-2.59,-0.63
56.729004,8.04,-0.04,0.04
56.799988,9.85,0.47,-2
56.871033,11.38,-3.22,3.65
56.942017,13.61,2.82,4.16
57.013,7.22,-2.59,3.41
57.083984,10.94,-5.88,3.37
57.15503,7.34,-2.12,1.8
57.226013,7.65,0.98,0.43
57.296997,8.51,-0.75,0.16
57.36798,8.2,1.37,0.31
57.439026,9.18,-1.33,0.16
57.51001,9.57,2.12,3.92
57.580994,10.94,-3.3,1.77
57.651978,10.94,-0.39,8.63
57.723022,10.71,-2.04,1.37
57.794006,7.57,0.67,5.1
57.86499,6.2,-1.22,-3.49
57.936035,7.85,-1.57,2.98
58.00702,8.2,-0.59,-2.59
58.078003,11.53,1.41,-2.9
58.148987,11.69,0.04,-3.02
58.22003,13.85,-7.14,5.96
58.291016,4.59,3.92,3.26
58.362,10.04,-7.92,2.67
58.432983,7.65,-0.31,-0.24
58.50403,7.81,-0.27,2.12
58.575012,7.77,1.77,-0.35
58.645996,9.3,-0.16,2.12
58.71698,8.87,1.41,-5.06
58.788025,11.92,0.51,0.59
58.85901,10.43,-2.16,13.42
58.929993,10.08,-6.2,4.75
59.001038,9.38,4.55,1.61
59.07202,6,-1.53,1.65
59.143005,7.26,-1.37,-0.98
59.21399,8.94,-1.33,-0.04
59.285034,9.18,1.41,0.86
59.356018,11.3,-3.37,3.88
59.427002,12.16,2.31,5.57
59.497986,11.06,-6.16,1.1
59.56903,10.04,-4.98,3.33
59.640015,7.49,-2.98,3.61
59.711,7.53,2,-0.31
59.781982,8.51,-0.39,-0.51
59.853027,8.36,-0.35,0.04
59.92401,9.53,-2.35,-0.35
59.994995,8.83,1.33,4
60.06598,13.49,-3.92,2.2
60.137024,11.14,-0.16,8.75
60.208008,8.9,3.41,2.55
60.27899,6.79,1.02,0.82
60.350037,6.28,-3.41,1.96
60.42102,9.18,-1.37,-0.71
60.492004,8.24,0.86,0
60.56299,10.94,0.2,-0.71
60.634033,11.26,0.86,-4.04
60.705017,12.32,-3.77,4.08
60.776,2.67,1.29,3.1
60.846985,10.51,-6.08,2.51
60.91803,8,-2.9,0.98
60.989014,6.98,1.06,1.8
61.059998,8.28,-0.2,-0.04
61.13098,8.71,1.18,2.28
61.202026,10.28,-0.86,-4.39
61.27301,10.43,1.69,1.45
61.343994,9.81,-1.37,4.75
61.414978,10.08,-4.28,6.35
61.486023,9.06,4.16,3.49
61.557007,6.94,0.12,-1.84
61.62799,7.02,-1.41,1.61
61.699036,8.75,-1.8,-1.1
61.77002,7.85,0.55,0.35
61.841003,11.22,-2.16,4.43
61.911987,11.96,3.45,-3.8
61.983032,13.61,-4.59,1.49
62.054016,3.65,-2,1.49
62.125,11.38,-3.65,1.06
62.195984,8.55,-4.71,0.39
62.26703,7.18,-0.94,1.1
62.338013,8.28,1.41,0.31
62.408997,9.1,1.18,1.65
62.47998,9.1,-1.96,-2.35
62.551025,10.12,1.14,3.1
62.62201,9.18,-0.55,7.57
62.692993,12.47,-6.9,6.79
62.763977,7.1,6.51,2.2
62.835022,7.18,-0.31,-1.84
62.906006,6.59,-3.3,2.2
62.97699,7.41,-1.61,0.67
63.048035,8.43,2.43,-1.65
63.11902,12.04,-3.18,2.67
63.190002,13.93,1.29,-4.12
63.260986,11.53,-8.59,0.94
63.33203,6.32,-1.88,2.51
63.403015,8.83,-3.45,4.04
63.474,8.75,1.53,-0.98
63.544983,9.06,-1.14,0.71
63.616028,7.96,1.18,0.51
63.68701,8.83,-1.57,0.43
63.757996,9.96,1.33,-0.9
63.82898,12.16,-0.78,4.55
63.900024,9.06,-0.63,7.73
63.97101,11.22,-5.92,3.14
64.04199,10,6.35,3.61
64.11304,6.39,-1.45,0.2
64.18402,7.96,-1.69,-0.78
64.255005,8.55,0,-0.24
64.32599,8.98,0.63,-2.08
64.39703,9.65,-3.45,2.82
64.46802,13.45,2.55,3.33
64.539,12.59,-8.12,-0.08
64.609985,6.59,-1.61,2.9
64.68103,8.32,-4.2,3.26
64.752014,7.81,2.98,0.9
64.823,8.67,-1.92,1.1
64.89398,8.08,0.59,0.75
64.96503,8.51,-0.47,0.27
65.03601,9.26,0.43,1.06
65.106995,9.49,-0.16,-1.49
65.17798,9.53,0,-1.26
65.24902,10.9,-5.69,11.45
65.32001,11.65,-6.39,5.84
65.39099,4.9,4.08,3.53
65.462036,8.9,-6.83,2
65.53302,8.51,-2.51,2.24
65.604004,9.02,-1.45,2.59
65.67499,8.04,-0.35,0.27
65.74603,8.98,-1.33,0.43
65.81702,9.77,-3.61,2.55
65.888,8.43,-0.63,0.78
65.958984,9.06,-0.9,1.77
66.03003,9.22,-1.37,1.26
